N° RPPS,Nom,Prénom,Spécialité,Date accréditation,OA,Nom équipe,Département,FINESS,Statut
10000576255,CHAMPEAU,Françoise,"Chirurgie plastique, reconstructrice et esthétique ;",15/07/2021,PLASTIRISQ,,02,020000360,Libéral
10100252005,CHAMPOUD,Vanessa,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,18/01/2024,CFAR,CFAR-106,76,760780619,Libéral
10003372710,CHAMPSAUR,Pierre,Radiologie et Imagerie médicale;,17/11/2022,ODPC-RIM,ODPC-RIM-42,13,130786049,Libéral et salarié
10101091188,CHAMPY,Cecile,Chirurgie urologique ;,28/03/2024,AFU,AFU-81,94,940100027,Salarié
10002593217,CHAN-LECONTE,Noelle,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",28/04/2022,GYNERISQ,,44,440000271,Libéral
10002593217,CHAN-LECONTE,Noelle,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",28/04/2022,GYNERISQ,,44,440000412,Libéral
10100894871,CHANAREILLE,Paul-marie,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,14/12/2023,CFAR,,26,260000138,Salarié
10002955770,CHANAREILLE,Pierre,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,14/12/2023,CFAR,,07,070780168,Libéral
10002955770,CHANAREILLE,Pierre,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,14/12/2023,CFAR,,07,260000138,Libéral
10003696092,CHANCELIER,Marie-dominique,Radiologie et Imagerie médicale;,19/01/2023,ODPC-RIM,ODPC-RIM-78,92,920300043,Libéral
10002395431,CHANDECLERC,Christophe,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,01/07/2021,CFAR,CFAR-33,33,330780206,Libéral
10100178564,CHANDESRIS GUIBERT,Veronique,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,22/10/2020,CFAR,CFAR-35,69,690000195,Libéral
10100178564,CHANDESRIS GUIBERT,Veronique,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,22/10/2020,CFAR,CFAR-35,69,690039870,Libéral
10101195310,CHANDEZE,Marie-maëlle,Chirurgie viscérale et digestive ;,06/06/2024,FCVD,,35,350000121,Libéral
10100676385,CHANEL,Laura,"Chirurgie plastique, reconstructrice et esthétique ;",21/01/2021,PLASTIRISQ,,92,920300415,Libéral
10002296142,CHANEZ,Arnaud,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,15/12/2022,CFAR,CFAR-77,74,740000112,Libéral
10100027209,CHANTREL,Jerome,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",03/02/2022,GYNERISQ,,59,590782553,Libéral
10101804820,CHANUT,Laurie,Gastro-entérologie (activité interventionnelle) ;,15/06/2023,CEFA-HGE,,25,250006954,Salarié
10003702809,CHAOUAT,Gilles,Chirurgie orthopédique et traumatologie ;,21/01/2021,ORTHORISQ,,77,770000149,Libéral
10003702809,CHAOUAT,Gilles,Chirurgie orthopédique et traumatologie ;,21/01/2021,ORTHORISQ,,77,770790707,Libéral
10003702809,CHAOUAT,Gilles,Chirurgie orthopédique et traumatologie ;,21/01/2021,ORTHORISQ,,77,920300043,Libéral
10001165074,CHAPEL,Nathalie,Chirurgie viscérale et digestive ;,19/10/2023,FCVD,,26,260000260,Libéral
10002813292,CHAPELLIER,Xavier,Chirurgie orthopédique et traumatologie ;,21/10/2021,ORTHORISQ,,64,640019220,Libéral
10002813292,CHAPELLIER,Xavier,Chirurgie orthopédique et traumatologie ;,21/10/2021,ORTHORISQ,,64,640780938,Libéral
10100071413,CHAPMAN,Tracy,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2021,GYNERISQ,GYNERISQ-19,81,810000380,Libéral et salarié
10002258852,CHAPNIKOFF,David,Chirurgie orthopédique et traumatologie ;,29/12/2020,ORTHORISQ,,62,620100735,Libéral
10100818623,CHAPUIS,Pierre,Radiologie et Imagerie médicale;,30/03/2023,ODPC-RIM,,38,380780080,Salarié
10100272417,CHAPUIS-LANDAIS,Julie,Gastro-entérologie (activité interventionnelle) ;,30/03/2023,CEFA-HGE,CEFA-HGE-30,33,330780479,Libéral
10100389955,CHAPUT,Benoit,"Chirurgie plastique, reconstructrice et esthétique ;",12/09/2024,PLASTIRISQ,,31,310783055,Libéral et salarié
10102015608,CHAPUT,Thibault,Chirurgie orthopédique et traumatologie ;,18/07/2024,ORTHORISQ,,03,030785430,Libéral
10004429287,CHAPUT,Ulriikka,Gastro-entérologie (activité interventionnelle) ;,14/09/2023,CEFA-HGE,CEFA-HGE-52,75,750100091,Libéral et salarié
10005159917,CHARAI,Moulay my abdelfattah,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2020,GYNERISQ,,69,690022959,Libéral
10005166797,CHARARA,Ali,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,23/11/2023,CFAR,CFAR-93,95,950300202,Libéral
10001495851,CHARARA,Mazen,Chirurgie viscérale et digestive ;,14/09/2023,FCVD,,95,950300202,Libéral
10003256475,CHARAVEL,Mathilde,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,13/10/2022,CFAR,CFAR-72,30,300788486,Libéral
10003692471,CHARBIT,Laurent,Chirurgie urologique ;,23/06/2022,AFU,AFU-37,94,940000771,Libéral
10003692471,CHARBIT,Laurent,Chirurgie urologique ;,23/06/2022,AFU,AFU-37,94,940300031,Libéral
10003171583,CHARBONNEL,Sébastien,Chirurgie orthopédique et traumatologie ;,21/10/2021,ORTHORISQ,,63,630781839,Libéral
10002646130,CHARETON,Bruno,Chirurgie viscérale et digestive ;,01/07/2021,FCVD,,35,350000196,Libéral
10002577392,CHARLES,Florence,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,16/12/2021,CFAR,CFAR-54,49,490014909,Libéral
10100808392,CHARLES,Philippe,Chirurgie orthopédique et traumatologie ;,16/02/2023,ORTHORISQ,,93,750301145,Libéral
10100176766,CHARLES,Thomas,Chirurgie urologique ;,21/07/2022,AFU,,30,300000023,Salarié
10100176766,CHARLES,Thomas,Chirurgie urologique ;,21/07/2022,AFU,,30,300782117,Salarié
10001621613,CHARLEZ,Céline,Chirurgie orthopédique et traumatologie ;,15/12/2022,ORTHORISQ,,94,940300064,Libéral
10100097616,CHARLOT,Mathilde,Radiologie et Imagerie médicale;,17/11/2022,ODPC-RIM,ODPC-RIM-47,69,690784137,Salarié
10003376927,CHARMASSON,Laurent,Radiologie et Imagerie médicale;,01/04/2021,ODPC-RIM,ODPC-RIM-07,13,130043664,Libéral
10100468379,CHARMENSAT,Olivia,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,17/12/2020,CFAR,CFAR-40,13,130785652,Libéral
10100272466,CHARMOILLE,Emilie,Chirurgie vasculaire ;,15/06/2023,VASCURISQ,,64,640780946,Libéral
10000905397,CHARON,Pierre-henri,Chirurgie orthopédique et traumatologie ;,06/05/2021,ORTHORISQ,,30,300780152,Libéral
10000905397,CHARON,Pierre-henri,Chirurgie orthopédique et traumatologie ;,06/05/2021,ORTHORISQ,,30,300788502,Libéral
10003707170,CHARON,Richard,Chirurgie orthopédique et traumatologie ;,27/05/2021,ORTHORISQ,,77,770110070,Libéral et salarié
10002314465,CHAROSKY,Sebastien,Chirurgie orthopédique et traumatologie ;,26/11/2020,ORTHORISQ,,31,310026927,Libéral
10100544989,CHAROT,Florent,Chirurgie thoracique et cardio-vasculaire ;,15/02/2024,SFCTCV,,31,310780283,Libéral
10003739850,CHAROUSSET,Christophe,Chirurgie orthopédique et traumatologie ;,28/04/2022,ORTHORISQ,,75,750300154,Libéral
10005218671,CHARPAIL,Christel,Chirurgie orthopédique et traumatologie ;,12/09/2024,ORTHORISQ,,33,330780271,Salarié
10005186555,CHARPENTIER,Christelle,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,23/11/2023,CFAR,CFAR-20,34,340015502,Libéral
10003278362,CHARPENTIER,Gilles,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",12/09/2024,GYNERISQ,,06,060780699,Libéral
10003278362,CHARPENTIER,Gilles,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",12/09/2024,GYNERISQ,,06,060780715,Libéral
10003011128,CHARRAT,Evelyne,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,15/02/2024,CFAR,CFAR-25,42,420011413,Libéral
10003011128,CHARRAT,Evelyne,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,15/02/2024,CFAR,CFAR-25,42,420780553,Libéral
10101367661,CHARRE,Amaury,Chirurgie orthopédique et traumatologie ;,23/09/2021,ORTHORISQ,,05,050000090,Libéral
10003014932,CHARRET,Francoise,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,28/03/2024,CFAR,CFAR-118,69,690780663,Libéral
10003416962,CHARRIER,Gwenaele,Gastro-entérologie (activité interventionnelle) ;,21/07/2022,CEFA-HGE,,30,300788502,Libéral
10100539427,CHARRIER,Thibaut,Chirurgie viscérale et digestive ;,06/06/2024,FCVD,,07,070780424,Libéral
10100821684,CHARRIERE,Berenice,Chirurgie viscérale et digestive ;,15/06/2023,FCVD,,46,460000110,Salarié
10001360618,CHARROIS,Olivier,Chirurgie orthopédique et traumatologie ;,01/04/2021,ORTHORISQ,,75,750300493,Libéral
10100701720,CHARRUAU,Bertille,Chirurgie orthopédique et traumatologie ;,29/12/2020,ORTHORISQ,,91,910805357,Libéral
10000459619,CHARTIER-KASTLER,Emmanuel,Chirurgie urologique ;,23/11/2023,AFU,AFU-45,75,750100125,Libéral et salarié
10005179972,CHARVET,Rémi,Chirurgie orthopédique et traumatologie ;,25/11/2021,ORTHORISQ,,38,380786442,Libéral
10002403334,CHASSAING,Francois,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,18/07/2024,CFAR,,19,190000224,Libéral
10004392402,CHASSAT,Romain,Chirurgie orthopédique et traumatologie ;,22/09/2022,ORTHORISQ,,78,750300360,Libéral
10004392402,CHASSAT,Romain,Chirurgie orthopédique et traumatologie ;,22/09/2022,ORTHORISQ,,78,780300422,Libéral
10002912680,CHASSERY,Clement,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,18/01/2024,CFAR,CFAR-108,31,310780150,Libéral
10100541233,CHASTEL,Brigitte,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,01/07/2021,CFAR,CFAR-51,33,,Libéral
10100398683,CHASTEL,Remi,Chirurgie orthopédique et traumatologie ;,23/11/2023,ORTHORISQ,,54,540000452,Libéral
10003463238,CHATAIGNER,Hervé,Chirurgie orthopédique et traumatologie ;,01/04/2021,ORTHORISQ,,25,250000270,Libéral
10003120846,CHATAIN,Frédéric,Chirurgie orthopédique et traumatologie ;,21/10/2021,ORTHORISQ,,38,380786442,Libéral
10003113577,CHATAIN,Gregoire,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,27/05/2021,CFAR,,38,380780197,Libéral
10100823516,CHATEAU,Joseph,"Chirurgie plastique, reconstructrice et esthétique ;",30/03/2023,PLASTIRISQ,,69,690023411,Libéral
10100823516,CHATEAU,Joseph,"Chirurgie plastique, reconstructrice et esthétique ;",30/03/2023,PLASTIRISQ,,69,690041124,Libéral
10100406106,CHATEL,Paul,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2021,GYNERISQ,,75,750000978,Libéral
10002591948,CHATEL JOSSE,Nolwenn,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,29/12/2021,CFAR,CFAR-57,44,440041580,Libéral
10004392949,CHATELAIN,Guillaume,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,03/02/2022,CFAR,,59,590780268,Libéral et salarié
10003053054,CHATELARD,Philippe,Chirurgie vasculaire ;,15/07/2021,VASCURISQ,,69,690002068,Libéral
10003053054,CHATELARD,Philippe,Chirurgie vasculaire ;,15/07/2021,VASCURISQ,,69,690780663,Libéral
10100683464,CHATELLARD,Romain,Chirurgie orthopédique et traumatologie ;,20/07/2023,ORTHORISQ,,33,330780255,Libéral
10100289031,CHATELON,Jeanne,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,06/06/2024,CFAR,CFAR-104,13,130781479,Libéral
10100289031,CHATELON,Jeanne,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,06/06/2024,CFAR,CFAR-104,13,130785389,Libéral
10100755460,CHATTI,Kais,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,21/12/2023,CFAR,,14,140000027,Salarié
10002722840,CHAUDRUC,Jean-marc,Chirurgie orthopédique et traumatologie ;,22/10/2020,ORTHORISQ,,47,470014069,Libéral
10001418085,CHAUMEIL,Geraud,Chirurgie orthopédique et traumatologie ;,21/10/2021,ORTHORISQ,,81,810101170,Libéral
10003248555,CHAUMERON,Arnaud,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,13/10/2022,CFAR,CFAR-72,30,300788486,Libéral
10003377099,CHAUMOITRE,Kathia,Radiologie et Imagerie médicale;,31/03/2022,ODPC-RIM,ODPC-RIM-31,13,130780521,Salarié
10100167161,CHAUMONT,Pierre-louis,Chirurgie orthopédique et traumatologie ;,28/03/2024,ORTHORISQ,,68,680001195,Libéral
10100818243,CHAUVAT,John,Chirurgie viscérale et digestive ;,17/12/2020,FCVD,,34,340015502,Libéral
10100299659,CHAUVET,Dorian,Neurochirurgie ;,21/12/2023,Collège de Neurochirurgie,Collège de Neurochirurgie-06,75,750150229,Salarié
10100189009,CHAUVET,Marie-agathe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2020,GYNERISQ,,59,590782553,Libéral
10101435104,CHAUVET,Thomas,Chirurgie orthopédique et traumatologie ;,30/03/2023,ORTHORISQ,,06,060780491,Libéral
10100159044,CHAUVIN,Christian,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",17/12/2020,GYNERISQ,,95,950807982,Libéral
10004624796,CHAUVIN,Geraldine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",26/11/2020,GYNERISQ,,33,330780529,Salarié
10003111183,CHAVANIS,Nicolas,Chirurgie thoracique et cardio-vasculaire ;,18/02/2021,SFCTCV,,69,690780648,Libéral
10003111183,CHAVANIS,Nicolas,Chirurgie thoracique et cardio-vasculaire ;,18/02/2021,SFCTCV,,69,690782834,Libéral
10101070349,CHAVENT,Bertrand,Chirurgie vasculaire ;,19/10/2023,VASCURISQ,,74,740780424,Libéral
10101201688,CHAVES,Camilo,Chirurgie orthopédique et traumatologie ;,21/10/2021,ORTHORISQ,,72,720000199,Libéral
10101201688,CHAVES,Camilo,Chirurgie orthopédique et traumatologie ;,21/10/2021,ORTHORISQ,,72,920300753,Libéral
10101201688,CHAVES,Camilo,Chirurgie orthopédique et traumatologie ;,21/10/2021,ORTHORISQ,,72,920300936,Libéral
10100391506,CHAVINAS,Romain,Chirurgie viscérale et digestive ;,17/12/2020,FCVD,,31,310780135,Libéral
10002690476,CHAVOIX,Jean-baptiste,Chirurgie orthopédique et traumatologie ;,23/09/2021,ORTHORISQ,,16,160000170,Libéral
10100411197,CHAZE,Bertille,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",21/01/2021,GYNERISQ,,81,810000224,Libéral
10101368750,CHAZOT,Jean-victor,Chirurgie vasculaire ;,15/06/2023,VASCURISQ,,13,050000090,Libéral
10101368750,CHAZOT,Jean-victor,Chirurgie vasculaire ;,15/06/2023,VASCURISQ,,13,130786361,Libéral
10101368750,CHAZOT,Jean-victor,Chirurgie vasculaire ;,15/06/2023,VASCURISQ,,13,130810740,Libéral
10100818979,CHEDAL-BORNU,Billy,Chirurgie orthopédique et traumatologie ;,20/07/2023,ORTHORISQ,,74,740014345,Libéral
10102037719,CHEHAB,Mohamad,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,14/12/2023,CFAR,CFAR-53,34,340015965,Libéral
10100087948,CHEHADE,Ghassan,Chirurgie viscérale et digestive ;,26/11/2020,FCVD,,02,020000162,Libéral et salarié
10100087948,CHEHADE,Ghassan,Chirurgie viscérale et digestive ;,26/11/2020,FCVD,,02,020000287,Libéral et salarié
10100034387,CHEIKH,Mohammed,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,21/12/2023,CFAR,,75,750300766,Libéral
10003130233,CHEKAROUA,Kaled,"Chirurgie plastique, reconstructrice et esthétique ;",21/12/2023,PLASTIRISQ,,69,690780358,Libéral
10100106193,CHELARESCU,Oana,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,23/11/2023,CFAR,CFAR-137,61,610006421,Libéral
10101096690,CHELLI,Mikael,Chirurgie orthopédique et traumatologie ;,03/02/2022,ORTHORISQ,,06,060781200,Libéral
10101676921,CHELLY,Samuel,Chirurgie urologique ;,23/11/2023,AFU,AFU-73,49,490000262,Libéral
10005173553,CHEMAMA,Bruno,Chirurgie orthopédique et traumatologie ;,17/12/2020,ORTHORISQ,,31,310780283,Libéral
10100732782,CHEMLI,Hassen,Chirurgie maxillo-faciale et stomatologie ; Chirurgie maxillo-faciale ; Stomatologie (activité chirurgicale) ;,23/09/2021,MAXILLORISQ,,76,760780791,Libéral
10100545002,CHEMOUNI,David,Radiologie et Imagerie médicale;,31/03/2022,ODPC-RIM,ODPC-RIM-31,13,130780521,Salarié
10002563582,CHENARD,Xavier,Chirurgie viscérale et digestive ;,23/09/2021,FCVD,,72,720017748,Libéral et salarié
10101071057,CHENESSEAU,Bettina,Chirurgie vasculaire ;,12/09/2024,VASCURISQ,,68,680000494,Libéral
10101997038,CHENESSEAU,Josephine,Chirurgie thoracique et cardio-vasculaire ;,20/07/2023,SFCTCV,SFCTCV-08,13,130781289,Libéral et salarié
10003094546,CHENET,Pierre,Chirurgie viscérale et digestive ;,01/04/2021,FCVD,,74,740780416,Libéral
10101730728,CHENUT,Julie,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,28/03/2024,CFAR,CFAR-27,68,680004546,Salarié
10100089100,CHÉREAU EWALD,Elisabeth,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2020,GYNERISQ,,13,130784713,Libéral
10100089100,CHÉREAU EWALD,Elisabeth,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2020,GYNERISQ,,13,130785652,Libéral
10002134392,CHERET,Angelique,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",28/12/2022,GYNERISQ,,14,140016759,Libéral
10003252896,CHERICI,Olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",26/11/2020,GYNERISQ,,34,340780683,Libéral
10101193091,CHERRUAULT,Marlene,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,23/06/2022,CFAR,CFAR-64,75,750150104,Salarié
10002166444,CHERY,Christian,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,17/11/2022,CFAR,CFAR-10,71,710006859,Libéral
10100407104,CHEVALIER,Anne-sophie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",28/12/2022,GYNERISQ,,92,920300712,Libéral et salarié
10100698660,CHEVALIER,Benjamin,Chirurgie thoracique et cardio-vasculaire ;,03/02/2022,SFCTCV,SFCTCV-12,33,330783648,Salarié
10100837367,CHEVALIER,Carine,Chirurgie orthopédique et traumatologie ;,21/12/2023,ORTHORISQ,,13,130782675,Libéral
10100837367,CHEVALIER,Carine,Chirurgie orthopédique et traumatologie ;,21/12/2023,ORTHORISQ,,13,130810740,Libéral
10101442357,CHEVALIER,Clement,Radiologie et Imagerie médicale;,03/02/2022,ODPC-RIM,,42,420784878,Salarié
10002256070,CHEVALIER,Jacques,Chirurgie vasculaire ;,21/10/2021,VASCURISQ,,59,590780284,Salarié
10101459229,CHEVALIER,Maxime,Radiologie et Imagerie médicale;,30/03/2023,ODPC-RIM,,38,380000067,Salarié
10100081727,CHEVALLIER,Julie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",20/07/2023,GYNERISQ,,35,350000121,Libéral
10100081727,CHEVALLIER,Julie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",20/07/2023,GYNERISQ,,35,350007084,Libéral
